user_id	item_id	imdbId	Movie Id	Title	Year	urls	explanations
541509	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.388, 'War': 0.215, 'Crime': 0.204}
541561	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.313, 'Romance': 0.312, 'Mystery': 0.229}
541563	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.238, 'Drama': 0.152, 'Romance': 0.152}
541641	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.316, 'War': 0.259, 'Drama': 0.234}
542151	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.433, 'War': 0.34, 'Western': 0.259}
542203	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.328, 'Drama': 0.281, 'Mystery': 0.273}
542205	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.294, 'Musical': 0.231, 'Mystery': 0.15}
545517	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.296, 'Drama': 0.254, 'Documentary': 0.221}
545529	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.305, 'Children': 0.22, 'Drama': 0.118}
545581	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Crime': 0.335, 'IMAX': 0.305, 'Drama': 0.181}
545583	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Children': 0.284, 'Drama': 0.248, 'Mystery': 0.221}
546027	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Crime': 0.3, 'Documentary': 0.271, 'Romance': 0.175}
546079	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.376, 'War': 0.271, 'Documentary': 0.22}
546081	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.26, 'Animation': 0.185, 'Film-Noir': 0.139}
546091	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.285, 'Film-Noir': 0.27, 'Crime': 0.222}
546093	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.226, 'Mystery': 0.096, 'Western': 0.088}
546145	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.276, 'Animation': 0.247, 'Musical': 0.234}
549177	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.311, 'Documentary': 0.284, 'Animation': 0.226}
549687	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.424, 'Drama': 0.338, 'Musical': 0.294}
549739	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.224, 'Animation': 0.178, 'Fantasy': 0.16}
549741	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.325, 'Film-Noir': 0.322, 'Romance': 0.208}
550047	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.273, 'Musical': 0.207, 'Children': 0.201}
550099	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.232, 'Drama': 0.226, 'Mystery': 0.183}
550101	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.339, 'Musical': 0.247, 'Drama': 0.246}
550609	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.21, 'Animation': 0.16, 'Drama': 0.093}
550611	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Film-Noir': 0.299, 'Romance': 0.284, 'Crime': 0.148}
550663	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'War': 0.318, 'Animation': 0.166, 'Mystery': 0.161}
553707	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.284, 'Animation': 0.153, 'War': 0.093}
553759	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.221, 'War': 0.186, 'Western': 0.18}
553761	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Crime': 0.449, 'Documentary': 0.234, 'Adventure': 0.231}
554269	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.298, 'IMAX': 0.237, 'Adventure': 0.138}
554271	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.354, 'Documentary': 0.27, 'Crime': 0.208}
554323	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.302, 'Mystery': 0.222, 'Romance': 0.203}
557583	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.295, 'Crime': 0.286, 'Children': 0.243}
557635	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.317, 'Drama': 0.186, 'Film-Noir': 0.158}
557637	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.287, 'IMAX': 0.249, 'Film-Noir': 0.204}
558145	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.361, 'Animation': 0.325, 'Crime': 0.286}
558147	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.386, 'Animation': 0.288, 'Crime': 0.138}
558199	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.26, 'War': 0.244, 'Drama': 0.217}
562165	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.197, 'Drama': 0.166, 'Mystery': 0.104}
562167	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Film-Noir': 0.28, 'Crime': 0.151, 'Musical': 0.064}
562219	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.229, 'Musical': 0.214, 'Crime': 0.191}
562729	2728	0054331	2728	Spartacus	1960	https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.311, 'Film-Noir': 0.199, 'Animation': 0.184}
484754	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.51, 'IMAX': 0.208, 'Musical': 0.18}
495320	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Film-Noir': 0.246, 'Crime': 0.146, 'Children': 0.129}
498980	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.206, 'Drama': 0.18, 'Documentary': 0.128}
501338	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.392, 'Musical': 0.258, 'Western': 0.241}
501392	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.334, 'Mystery': 0.188, 'Crime': 0.113}
502856	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.331, 'Crime': 0.322, 'Animation': 0.291}
506876	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'War': 0.164, 'Film-Noir': 0.13, 'Thriller': 0.126}
507386	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.25, 'Documentary': 0.145, 'Drama': 0.144}
507438	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.396, 'Drama': 0.292, 'Documentary': 0.248}
507440	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.264, 'Drama': 0.149, 'Animation': 0.056}
511341	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Adventure': 0.231, 'Documentary': 0.208, 'Drama': 0.163}
511904	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.31, 'Crime': 0.219, 'Fantasy': 0.188}
511958	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.33, 'Animation': 0.277, 'Drama': 0.274}
515001	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.291, 'Drama': 0.26, 'Animation': 0.237}
515564	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'IMAX': 0.367, 'Crime': 0.228, 'Animation': 0.165}
515618	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.2, 'Romance': 0.135, 'Adventure': 0.125}
518877	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.222, 'Drama': 0.211, 'Musical': 0.199}
519440	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.341, 'Documentary': 0.274, 'Crime': 0.186}
519494	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.266, 'Animation': 0.175, 'Adventure': 0.164}
522897	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.194, 'Drama': 0.193, 'IMAX': 0.176}
523407	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'War': 0.251, 'Documentary': 0.208, 'Western': 0.203}
523459	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.275, 'Drama': 0.184, 'Children': 0.151}
523460	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.292, 'Mystery': 0.224, 'Musical': 0.201}
523461	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.324, 'Romance': 0.22, 'Adventure': 0.211}
523514	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.277, 'Drama': 0.193, 'Crime': 0.183}
524022	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Crime': 0.224, 'Animation': 0.064, 'Mystery': 0.044}
524024	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Romance': 0.266, 'Adventure': 0.249, 'Drama': 0.18}
524076	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.267, 'Crime': 0.203, 'Musical': 0.176}
525567	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.293, 'Musical': 0.144, 'Documentary': 0.132}
527925	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Drama': 0.244, 'Adventure': 0.156, 'Documentary': 0.131}
527979	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Documentary': 0.277, 'Drama': 0.237, 'Musical': 0.226}
529443	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Musical': 0.235, 'Animation': 0.225, 'Drama': 0.209}
531585	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'War': 0.176, 'Adventure': 0.14, 'Romance': 0.132}
531639	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.567, 'Animation': 0.401, 'Musical': 0.361}
533103	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Animation': 0.134, 'Drama': 0.102, 'Romance': 0.075}
533463	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'(no genres listed)': 0.246, 'Crime': 0.207, 'Animation': 0.161}
533973	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.265, 'Animation': 0.231, 'Children': 0.21}
534025	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Crime': 0.275, 'Musical': 0.212, 'Animation': 0.086}
534027	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Mystery': 0.402, 'Film-Noir': 0.202, 'Animation': 0.182}
535461	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.277, 'Mystery': 0.264, 'Musical': 0.223}
535515	40414	0424205	40414	Joyeux Noël	2005	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg	{'Western': 0.286, 'Adventure': 0.118, 'Mystery': 0.11}
