Movie Id,Title,Genre,Year
2843,White Cat Black Cat,Comedy,1998
2844,The Minus Man,Drama,1999
2846,The Adventures of Milo and Otis,Adventure,1986
2847,Only Angels Have Wings,Adventure,1939
2848,Othello,Drama,1952
2851,Saturn 3,Adventure,1980
2852,A Soldier's Story,Drama,1984
2856,I Saw What You Did,Thriller,1965
2857,Yellow Submarine,Adventure,1968
2858,American Beauty,Drama,1999
2859,Stop Making Sense,Documentary,1984
2860,Blue Streak,Comedy,1999
2861,For Love of the Game,Comedy,1999
2862,Caligula,Drama,1979
2863,A Hard Day's Night,Adventure,1964
2865,Sugar Town,Comedy,1999
2866,The Buddy Holly Story,Drama,1978
2867,Fright Night,Comedy,1985
2868,Fright Night Part II,Horror,1988
2870,Barefoot in the Park,Comedy,1967
2871,Deliverance,Adventure,1972
2872,Excalibur,Adventure,1981
2874,The Pajama Game,Comedy,1957
2875,Sommersby,Drama,1993
2876,Thumbelina,Animation,1994
2877,Tommy,Musical,1975
2878,Hell Night,Horror,1981
2879,Armour of God II: Operation Condor,Action,1991
2880,Armour of God,Action,1987
2881,Double Jeopardy,Action,1999
2882,Jakob the Liar,Drama,1999
2883,Mumford,Comedy,1999
2884,Dog Park,Comedy,1998
2885,Guinevere,Drama,1999
2886,The Adventures of Elmo in Grouchland,Children,1999
2887,Simon Sez,Action,1999
2888,Drive Me Crazy,Comedy,1999
2889,Alaska Mystery,Comedy,1999
2890,Three Kings,Action,1999
2891,Texas Happy,Comedy,1999
2892,New Rose Hotel,Action,1998
2893,Plunkett & MaCleane,Action,1999
2894,Romance,Drama,1999
2896,Alvarez Kelly,Western,1966
2897,And the Ship Sails On,Comedy,1983
2898,The Dark Half,Horror,1993
2899,Gulliver's Travels,Adventure,1939
2900,Monkey Shines,Horror,1988
2901,Phantasm,Horror,1979
2902,Psycho II,Horror,1983
2903,Psycho III,Horror,1986
2905,Sanjuro,Action,1962
2906,Random Hearts,Drama,1999
2907,Superstar,Comedy,1999
2908,Boys Don't Cry,Drama,1999
2912,The Limey,Crime,1999
2915,Risky Business,Comedy,1983
2916,Total Recall,Action,1990
2917,Body Heat,Crime,1981
2918,Ferris Bueller's Day Off,Comedy,1986
2919,The Year of Living Dangerously,Drama,1982
2921,High Plains Drifter,Western,1973
2922,Hang 'Em High,Crime,1968
2924,Drunken Master,Action,1978
2925,The Conformist,Drama,1970
2926,Hairspray,Comedy,1988
2927,Brief Encounter,Drama,1946
2928,The Razor's Edge,Drama,1984
2929,Reds,Drama,1981
2930,Return with Honor,Documentary,1998
2931,Time of the Gypsies,Comedy,1989
2932,Days of Heaven,Drama,1978
2935,The Lady Eve,Comedy,1941
2936,Sullivan's Travels,Adventure,1941
2937,The Palm Beach Story,Comedy,1942
2939,Niagara,Drama,1953
2940,Gilda,Drama,1946
2941,South Pacific,Musical,1958
2942,Flashdance,Drama,1983
2943,Indochine,Drama,1992
2944,The Dirty Dozen,Action,1967
2946,Help!,Comedy,1965
2947,Goldfinger,Action,1964
2948,From Russia with Love,Action,1963
2949,Dr. No,Action,1962
2950,The Blue Lagoon,Adventure,1980
2951,A Fistful of Dollars,Action,1964
2952,Sydney,Crime,1996
2953,Home Alone 2: Lost in New York,Children,1992
2956,Someone to Watch Over Me,Action,1987
2959,Fight Club,Action,1999
2961,The Story of Us,Comedy,1999
2962,Fever Pitch,Comedy,1997
2964,Julien Donkey-Boy,Drama,1999
2965,The Omega Code,Action,1999
2966,The Straight Story,Adventure,1999
2967,The Bad Seed,Drama,1956
2968,Time Bandits,Adventure,1981
2969,A Man and a Woman,Drama,1966
2970,Fitzcarraldo,Adventure,1982
2971,All That Jazz,Drama,1979
2972,Red Sorghum,Drama,1987
2973,Crimes and Misdemeanors,Comedy,1989
2974,Bats,Horror,1999
2975,The Best Man,Comedy,1999
2976,Bringing Out the Dead,Drama,1999
2977,Crazy in Alabama,Comedy,1999
2978,Three to Tango,Comedy,1999
2979,Body Shots,Drama,1999
2982,The Guardian,Horror,1990
2983,The Ipcress File,Thriller,1965
2984,On Any Sunday,Documentary,1971
2985,RoboCop,Action,1987
2986,RoboCop 2,Action,1990
2987,Who Framed Roger Rabbit?,Adventure,1988
2988,Melvin and Howard,Drama,1980
2989,For Your Eyes Only,Action,1981
2990,Licence to Kill,Action,1989
2991,Live and Let Die,Action,1973
2992,Rawhead Rex,Horror,1986
2993,Thunderball,Action,1965
2995,House on Haunted Hill,Horror,1999
2996,Music of the Heart,Drama,1999
2997,Being John Malkovich,Comedy,1999
3000,Princess Mononoke,Action,1997
3002,My Best Fiend,Documentary,1999
3003,Train of Life,Comedy,1998
3004,The Bachelor,Comedy,1999
3005,The Bone Collector,Thriller,1999
3006,The Insider,Drama,1999
3007,American Movie,Documentary,1999
3008,Last Night,Drama,1998
3010,Rosetta,Drama,1999
3011,Don't They? They Shoot Horses,Drama,1969
3013,Bride of Re-Animator,Comedy,1990
3014,Bustin' Loose,Comedy,1981
3015,Coma,Thriller,1978
3016,Creepshow,Horror,1982
3017,Creepshow 2,Horror,1987
3018,Re-Animator,Comedy,1985
3019,Drugstore Cowboy,Crime,1989
3020,Falling Down,Action,1993
3021,The Funhouse,Horror,1981
3022,The General,Comedy,1926
3024,Piranha,Horror,1978
3028,The Taming of the Shrew,Comedy,1967
3029,Nighthawks,Action,1981
3030,Yojimbo,Action,1961
3031,Repossessed,Comedy,1990
3032,The Omega Man,Action,1971
3033,Spaceballs,Comedy,1987
3034,Robin Hood,Adventure,1973
3035,Mister Roberts,Comedy,1955
3036,Quest for Fire,Adventure,1981
3037,Little Big Man,Western,1970
3038,A Face in the Crowd,Drama,1957
3039,Trading Places,Comedy,1983
3040,Meatballs,Comedy,1979
3041,Meatballs Part II,Comedy,1984
3042,Meatballs III,Comedy,1987
3043,Meatballs 4,Comedy,1992
3044,Dead Again,Mystery,1991
3045,Peter's Friends,Comedy,1992
3046,The Incredibly True Adventure of Two Girls in Love,Comedy,1995
3048,Under the Rainbow,Comedy,1981
3051,Anywhere But Here,Comedy,1999
3052,Dogma,Adventure,1999
3053,The Messenger: The Story of Joan of Arc,Drama,1999
3054,Pokémon: The First Movie,Adventure,1998
3055,Felicia's Journey,Thriller,1999
3056,Oxygen,Crime,1999
3057,Where's Marlowe?,Comedy,1998
3060,The Commitments,Comedy,1991
3061,Holiday Inn,Comedy,1942
3062,The Longest Day,Action,1962
3063,Poison Ivy,Drama,1992
3064,Poison Ivy: New Seduction,Drama,1997
3066,Tora! Tora! Tora!,Action,1970
3067,Women on the Verge of a Nervous Breakdown,Comedy,1988
3068,The Verdict,Drama,1982
3070,The Adventures of Buckaroo Banzai Across the 8th Dimension,Adventure,1984
3071,Stand and Deliver,Comedy,1988
3072,Moonstruck,Comedy,1987
3073,The Sandpiper,Drama,1965
3074,Jeremiah Johnson,Western,1972
3075,Repulsion,Drama,1965
3076,Irma la Douce,Comedy,1963
3077,42 Up,Documentary,1998
3078,Liberty Heights,Drama,1999
3079,Mansfield Park,Comedy,1999
3081,Sleepy Hollow,Fantasy,1999
3082,The World Is Not Enough,Action,1999
3083,All About My Mother,Drama,1999
3086,Babes in Toyland,Children,1934
3087,Scrooged,Comedy,1988
3088,Harvey,Comedy,1950
3089,Bicycle Thieves,Drama,1948
3090,Matewan,Drama,1987
3091,Kagemusha,Drama,1980
3093,McCabe & Mrs. Miller,Drama,1971
3094,Maurice,Drama,1987
3095,The Grapes of Wrath,Drama,1940
3096,My Man Godfrey,Comedy,1957
3097,The Shop Around the Corner,Comedy,1940
3098,The Natural,Drama,1984
3099,Shampoo,Comedy,1975
3100,A River Runs Through It,Drama,1992
3101,Fatal Attraction,Drama,1987
3102,Jagged Edge,Crime,1985
3103,Stanley & Iris,Drama,1990
3104,Midnight Run,Action,1988
3105,Awakenings,Drama,1990
3106,Come See the Paradise,Drama,1990
3107,Backdraft,Action,1991
3108,The Fisher King,Comedy,1991
3109,The River,Drama,1984
3111,Places in the Heart,Drama,1984
3112,'night Mother,Drama,1986
3113,End of Days,Action,1999
3114,Toy Story 2,Adventure,1999
3115,Flawless,Drama,1999
3117,Ride with the Devil,Drama,1999
3120,The Distinguished Gentleman,Comedy,1992
3125,The End of the Affair,Drama,1999
3127,Holy Smoke,Comedy,1999
3129,Sweet and Lowdown,Comedy,1999
3130,Bonfire of the Vanities,Comedy,1990
3132,Daddy Long Legs,Comedy,1919
3134,Grand Illusion,Drama,1937
3135,The Great Santini,Drama,1979
3138,Stealing Home,Drama,1988
3141,The Two Jakes,Drama,1990
3142,U2: Rattle and Hum,Documentary,1988
3143,Hell in the Pacific,Drama,1968
3145,Cradle Will Rock,Drama,1999
3146,Deuce Bigalow: Male Gigolo,Comedy,1999
3147,The Green Mile,Crime,1999
3148,The Cider House Rules,Drama,1999
3150,The War Zone,Drama,1999
3152,The Last Picture Show,Drama,1971
3153,The 7th Voyage of Sinbad,Action,1958
3155,Anna and the King,Drama,1999
3156,Bicentennial Man,Drama,1999
3157,Stuart Little,Children,1999
3158,The Emperor and the Assassin,Drama,1999
3159,Fantasia 2000,Animation,1999
3160,Magnolia,Drama,1999
3161,Onegin,Drama,1999
3162,Simpatico,Comedy,1999
3163,Topsy-Turvy,Comedy,1999
3165,Boiling Point,Action,1993
3167,Carnal Knowledge,Comedy,1971
3168,Easy Rider,Adventure,1969
3169,The Falcon and the Snowman,Crime,1985
3171,Room at the Top,Drama,1959
3173,Any Given Sunday,Drama,1999
3174,Man on the Moon,Comedy,1999
3175,Galaxy Quest,Adventure,1999
3176,The Talented Mr. Ripley,Drama,1999
3177,Next Friday,Comedy,2000
3178,The Hurricane,Drama,1999
3179,Angela's Ashes,Drama,1999
3181,Titus,Drama,1999
3182,Jr. Mr. Death: The Rise and Fall of Fred A. Leuchter,Documentary,1999
3183,The Third Miracle,Drama,1999
3185,Snow Falling on Cedars,Drama,1999
3186,Interrupted Girl,Drama,1999
3189,My Dog Skip,Children,1999
3190,Supernova,Adventure,2000
3192,The Terrorist,Drama,1998
3194,The Way We Were,Drama,1973
3196,Stalag 17,Drama,1953
3197,The Presidio,Action,1988
3198,Papillon,Crime,1973
3200,The Last Detail,Comedy,1973
3201,Five Easy Pieces,Drama,1970
3203,Dead Calm,Thriller,1989
3204,The Boys from Brazil,Action,1978
3206,Against All Odds,Romance,1984
3208,Loaded Weapon 1,Action,1993
3210,Fast Times at Ridgemont High,Comedy,1982
3211,A Cry in the Dark,Drama,1988
3213,Batman: Mask of the Phantasm,Animation,1993
3214,American Flyers,Drama,1985
3217,A Star Is Born,Drama,1937
3219,Pacific Heights,Mystery,1990
3221,The Draughtsman's Contract,Drama,1982
3223,A Zed & Two Noughts,Drama,1985
3224,Woman in the Dunes,Drama,1964
3225,Down to You,Comedy,2000
3230,The Odessa File,Thriller,1974
3235,Where the Buffalo Roam,Comedy,1980
3238,Eye of the Beholder,Thriller,1999
3240,The Big Tease,Comedy,1999
3241,The Cup,Comedy,1999
3243,Encino Man,Comedy,1992
3244,The Goodbye Girl,Comedy,1977
3246,Malcolm X,Drama,1992
3247,Sister Act,Comedy,1992
3248,Sister Act 2: Back in the Habit,Comedy,1993
3249,The Hand That Rocks the Cradle,Drama,1992
3250,Alive,Drama,1993
3251,Agnes of God,Drama,1985
3252,Scent of a Woman,Drama,1992
3253,Wayne's World,Comedy,1992
3254,Wayne's World 2,Comedy,1993
3255,A League of Their Own,Comedy,1992
3256,Patriot Games,Action,1992
3257,The Bodyguard,Drama,1992
3258,Death Becomes Her,Comedy,1992
3259,Far and Away,Adventure,1992
3260,Howards End,Drama,1992
3261,Singles,Comedy,1992
3262,Twin Peaks: Fire Walk with Me,Crime,1992
3263,White Men Can't Jump,Comedy,1992
3264,Buffy the Vampire Slayer,Action,1992
3265,Hard-Boiled,Action,1992
3266,Man Bites Dog,Comedy,1992
3267,El Mariachi,Action,1992
3268,Stop! Or My Mom Will Shoot,Action,1992
3269,Forever Young,Drama,1992
3270,The Cutting Edge,Comedy,1992
3271,Of Mice and Men,Drama,1992
3272,Bad Lieutenant,Crime,1992
3273,Scream 3,Comedy,2000
3274,Single White Female,Drama,1992
3275,The Boondock Saints,Action,2000
3276,Gun Shy,Comedy,2000
3280,The Baby,Horror,1973
3281,The Brandon Teena Story,Documentary,1998
3283,Minnie and Moskowitz,Action,1971
3284,They Might Be Giants,Comedy,1971
3285,The Beach,Adventure,2000
3286,Snow Day,Comedy,2000
3287,The Tigger Movie,Animation,2000
3289,Not One Less,Drama,1999
3294,Eaten Alive,Horror,1977
3295,Raining Stones,Drama,1993
3296,To Sir with Love,Drama,1967
3298,Boiler Room,Crime,2000
3299,Hanging Up,Comedy,2000
3300,Pitch Black,Horror,2000
3301,The Whole Nine Yards,Comedy,2000
3302,Beautiful People,Comedy,1999
3303,Black Tar Heroin: The Dark End of the Street,Documentary,2000
3306,The Circus,Comedy,1928
3307,City Lights,Comedy,1931
3308,The Flamingo Kid,Comedy,1984
3310,The Kid,Comedy,1921
3313,Class Reunion,Comedy,1982
3315,Happy Go Lovely,Musical,1951
3316,Reindeer Games,Action,2000
3317,Wonder Boys,Comedy,2000
3323,Chain of Fools,Comedy,2000
3324,Drowning Mona,Comedy,2000
3325,The Next Best Thing,Comedy,2000
3326,What Planet Are You From?,Comedy,2000
3327,Beyond the Mat,Documentary,1999
3328,Ghost Dog: The Way of the Samurai,Crime,1999
3329,The Year My Voice Broke,Drama,1987
3330,Splendor in the Grass,Drama,1961
3331,My Tutor,Drama,1983
3334,Key Largo,Crime,1948
3338,For All Mankind,Documentary,1989
3341,Born Yesterday,Comedy,1950
3342,Birdy,Drama,1984
3344,Blood Feast,Horror,1963
3345,the Lonesome Cougar Charlie,Adventure,1967
3347,Never Cry Wolf,Adventure,1983
3350,A Raisin in the Sun,Drama,1961
3353,The Closer You Get,Comedy,2000
3354,Mission to Mars,Sci-Fi,2000
3355,The Ninth Gate,Fantasy,1999
3357,East-West,Drama,1999
3358,Defending Your Life,Comedy,1991
3359,Breaking Away,Comedy,1979
3360,Hoosiers,Drama,1986
3361,Bull Durham,Comedy,1988
3362,Dog Day Afternoon,Crime,1975
3363,American Graffiti,Comedy,1973
3364,The Asphalt Jungle,Crime,1950
3365,The Searchers,Drama,1956
3368,The Big Country,Romance,1958
3370,Betrayed,Drama,1988
3372,The Bridge at Remagen,Action,1969
3374,Daughters of the Dust,Drama,1991
3378,The Ogre,Drama,1996
3379,On the Beach,Drama,1959
3384,The Taking of Pelham One Two Three,Action,1974
3385,Volunteers,Comedy,1985
3386,JFK,Drama,1991
3387,Who's Harry Crumb?,Comedy,1989
3388,Harry and the Hendersons,Children,1987
3389,Let's Get Harry,Action,1986
3390,Shanghai Surprise,Adventure,1986
3391,Who's That Girl?,Comedy,1987
3392,She-Devil,Comedy,1989
3393,Date with an Angel,Comedy,1987
3394,Blind Date,Comedy,1987
3395,Nadine,Comedy,1987
3396,The Muppet Movie,Adventure,1979
3397,The Great Muppet Caper,Children,1981
3398,The Muppets Take Manhattan,Children,1984
3400,We're Back! A Dinosaur's Story,Adventure,1993
3401,Baby... Secret of the Lost Legend,Adventure,1985
3402,Turtle Diary,Comedy,1985
3403,Raise the Titanic,Drama,1980
3404,Titanic,Action,1953
3405,A Night to Remember,Action,1958
3406,Captain Horatio Hornblower R.N.,Action,1951
3408,Erin Brockovich,Drama,2000
3409,Final Destination,Drama,2000
3410,Soft Fruit,Comedy,1999
3412,The Bear,Adventure,1988
3414,Love Is a Many-Splendored Thing,Drama,1955
3415,The Mirror,Drama,1975
3417,The Crimson Pirate,Adventure,1952
3418,Thelma & Louise,Adventure,1991
3420,...And Justice for All,Drama,1979
3421,Animal House,Comedy,1978
3422,She's Gotta Have It,Comedy,1986
3423,School Daze,Drama,1988
3424,Do the Right Thing,Drama,1989
3425,Mo' Better Blues,Drama,1990
3426,Jungle Fever,Drama,1991
3428,The Champ,Drama,1979
3429,Creature Comforts,Animation,1989
3430,Death Wish,Action,1974
3431,Death Wish 2,Action,1982
3432,Death Wish 3,Action,1985
3433,Death Wish 4: The Crackdown,Action,1987
3434,Death Wish 5: The Face of Death,Action,1994
3435,Double Indemnity,Crime,1944
3436,Dying Young,Drama,1991
3438,Teenage Mutant Ninja Turtles,Action,1990
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action,1991
3440,Teenage Mutant Ninja Turtles III,Action,1993
3441,Red Dawn,Action,1984
3442,Band of the Hand,Action,1986
3444,Bloodsport,Action,1988
3445,Eyes of Laura Mars,Mystery,1978
3446,Funny Bones,Comedy,1995
3447,The Good Earth,Drama,1937
3448,Vietnam Good Morning,Comedy,1987
3449,The Good Mother,Drama,1988
3450,Grumpy Old Men,Comedy,1993
3451,Guess Who's Coming to Dinner,Drama,1967
3452,Romeo Must Die,Action,2000
3453,Here on Earth,Drama,2000
3454,Whatever It Takes,Comedy,2000
3455,Buddy Boy,Drama,1999
3456,The Color of Paradise,Drama,1999
3459,Gothic,Drama,1986
3461,Lord of the Flies,Adventure,1963
3462,Modern Times,Comedy,1936
3466,Heart and Souls,Comedy,1993
3467,Hud,Drama,1963
3468,The Hustler,Drama,1961
3469,Inherit the Wind,Drama,1960
3470,Dersu Uzala,Adventure,1975
3471,Close Encounters of the Third Kind,Adventure,1977
3473,Jonah Who Will Be 25 in the Year 2000,Comedy,1976
3474,Retroactive,Sci-Fi,1997
3475,A Place in the Sun,Drama,1951
3476,Jacob's Ladder,Horror,1990
3477,Empire Records,Comedy,1995
3478,La Bamba,Drama,1987
3479,Ladyhawke,Adventure,1985
3480,Lucas,Drama,1986
3481,High Fidelity,Comedy,2000
3483,The Road to El Dorado,Animation,2000
3484,The Skulls,Thriller,2000
3489,Hook,Adventure,1991
3492,The Son of the Sheik,Adventure,1926
3494,True Grit,Adventure,1969
3496,Madame Sousatzka,Drama,1988
3497,Max Dugan Returns,Comedy,1983
3498,Midnight Express,Drama,1978
3499,Misery,Drama,1990
3500,Mr. Saturday Night,Comedy,1992
3501,Murphy's Romance,Comedy,1985
3502,My Life,Drama,1993
3503,Solaris,Drama,1972
3504,Network,Comedy,1976
3505,No Way Out,Drama,1987
3506,North Dallas Forty,Comedy,1979
3507,The Odd Couple,Comedy,1968
3508,The Outlaw Josey Wales,Action,1976
3510,Frequency,Drama,2000
3511,Ready to Rumble,Comedy,2000
3512,Return to Me,Drama,2000
3513,Rules of Engagement,Drama,2000
3514,Joe Gould's Secret,Drama,2000
3515,Me Myself I,Comedy,2000
3516,Book and Candle Bell,Comedy,1958
3519,Force 10 from Navarone,Action,1978
3521,Mystery Train,Comedy,1989
3524,Arthur,Comedy,1981
3525,Bachelor Party,Comedy,1984
3526,Parenthood,Comedy,1989
3527,Predator,Action,1987
3528,The Prince of Tides,Drama,1991
3529,The Postman Always Rings Twice,Crime,1981
3531,All the Vermeers in New York,Comedy,1990
3534,28 Days,Drama,2000
3535,American Psycho,Crime,2000
3536,Keeping the Faith,Comedy,2000
3537,Where the Money Is,Comedy,2000
3538,East is East,Comedy,1999
3539,The Filth and the Fury,Documentary,2000
3543,Diner,Comedy,1982
3544,Shakes the Clown,Comedy,1992
3545,Cabaret,Drama,1972
3546,What Ever Happened to Baby Jane?,Drama,1962
3548,Auntie Mame,Comedy,1958
3549,Guys and Dolls,Comedy,1955
3550,The Hunger,Horror,1983
3551,Marathon Man,Crime,1976
3552,Caddyshack,Comedy,1980
3553,Gossip,Drama,2000
3554,Love and Basketball,Drama,2000
3555,U-571,Action,2000
3556,The Virgin Suicides,Drama,1999
3557,Jennifer 8,Mystery,1992
3559,Limelight,Comedy,1952
3563,The Crow: Salvation,Action,2000
3564,The Flintstones in Viva Rock Vegas,Children,2000
3565,Where the Heart Is,Comedy,2000
3566,The Big Kahuna,Comedy,2000
3567,Bossa Nova,Comedy,2000
3568,Smiling Fish and Goat on Fire,Comedy,1999
3569,The Idiots,Comedy,1998
3571,Time Code,Comedy,2000
3572,Carnosaur,Horror,1993
3573,Carnosaur 2,Horror,1995
3574,Carnosaur 3: Primal Species,Horror,1996
3576,The Hidden,Action,1987
3577,Two Moon Junction,Drama,1988
3578,Gladiator,Action,2000
3580,Up at the Villa,Drama,2000
3581,Human Traffic,Comedy,1999
3584,Breathless,Action,1983
3586,The Idolmaker,Drama,1980
3587,Inferno,Horror,1980
3590,The Lords of Flatbush,Comedy,1974
3591,Mr. Mom,Comedy,1983
3592,Time Masters,Animation,1982
3593,Battlefield Earth,Action,2000
3594,Center Stage,Drama,2000
3596,Screwed,Comedy,2000
3597,Whipped,Comedy,2000
3598,Hamlet,Crime,2000
3599,Anchors Aweigh,Comedy,1945
3604,Gypsy,Musical,1962
3606,On the Town,Comedy,1949
3608,Pee-wee's Big Adventure,Adventure,1985
3609,Regret to Inform,Documentary,1998
3614,Honeymoon in Vegas,Comedy,1992
3615,Dinosaur,Adventure,2000
3616,Loser,Comedy,2000
3617,Road Trip,Comedy,2000
3618,Small Time Crooks,Comedy,2000
3619,The Hollywood Knights,Comedy,1980
3622,The Twelve Chairs,Comedy,1970
3623,Mission: Impossible II,Action,2000
3624,Shanghai Noon,Action,2000
3625,Better Living Through Circuitry,Documentary,1999
3626,8 ½ Women,Comedy,1999
3627,Carnival of Souls,Horror,1962
3628,Flying Tigers,Action,1942
3629,The Gold Rush,Adventure,1925
3632,Monsieur Verdoux,Comedy,1947
3633,On Her Majesty's Secret Service,Action,1969
3634,Seven Days in May,Thriller,1964
3635,The Spy Who Loved Me,Action,1977
3637,Vagabond,Drama,1985
3638,Moonraker,Action,1979
3639,The Man with the Golden Gun,Action,1974
3640,A King in New York,Comedy,1957
3641,A Woman of Paris,Drama,1923
3643,The Fighting Seabees,Action,1944
3646,Big Momma's House,Comedy,2000
3648,The Abominable Snowman,Horror,1957
3649,American Gigolo,Drama,1980
3652,City of the Living Dead,Horror,1980
3653,The Endless Summer,Documentary,1966
3654,The Guns of Navarone,Action,1961
3655,Blow-Out,Drama,1973
3658,Quatermass and the Pit,Horror,1967
3660,Puppet Master,Horror,1989
3661,Puppet Master II,Horror,1991
3662,Puppet Master III: Toulon's Revenge,Horror,1991
3663,Puppet Master 4,Horror,1993
3664,Puppet Master 5: The Final Chapter,Horror,1994
3667,Rent-A-Cop,Action,1988
3668,Romeo and Juliet,Drama,1968
3669,Stay Tuned,Comedy,1992
3671,Blazing Saddles,Comedy,1974
3672,Benji,Adventure,1974
3673,Benji the Hunted,Adventure,1987
3674,For the Love of Benji,Adventure,1977
3675,White Christmas,Comedy,1954
3676,Eraserhead,Drama,1977
3677,Baraka,Documentary,1992
3678,The Man with the Golden Arm,Drama,1955
3679,The Decline of Western Civilization,Documentary,1981
3680,The Decline of Western Civilization Part II: The Metal Years,Documentary,1988
3681,For a Few Dollars More,Action,1965
3682,Magnum Force,Action,1973
3683,Blood Simple,Crime,1984
3684,The Fabulous Baker Boys,Drama,1989
3685,Prizzi's Honor,Comedy,1985
3686,Flatliners,Horror,1990
3687,Light Years,Adventure,1988
3688,Porky's,Comedy,1982
3689,Porky's II: The Next Day,Comedy,1983
3690,Porky's Revenge,Comedy,1985
3691,Private School,Comedy,1983
3692,Class of Nuke 'Em High,Comedy,1986
3693,The Toxic Avenger,Comedy,1985
3694,The Toxic Avenger,Comedy,1989
3695,The Toxic Avenger Part III: The Last Temptation of Toxie,Comedy,1989
3696,Night of the Creeps,Comedy,1986
3697,Predator 2,Action,1990
3698,The Running Man,Action,1987
3699,Starman,Adventure,1984
3700,The Brother from Another Planet,Drama,1984
3701,Alien Nation,Crime,1988
3702,Mad Max,Action,1979
3703,The Road Warrior,Action,1981
3704,Mad Max Beyond Thunderdome,Action,1985
3705,Bird on a Wire,Action,1990
3706,Angel Heart,Film-Noir,1987
3707,9 1/2 Weeks,Drama,1986
3708,Firestarter,Horror,1984
3709,Sleepwalkers,Horror,1992
3710,Action Jackson,Action,1988
3711,Sarafina!,Drama,1992
3712,Soapdish,Comedy,1991
3713,The Long Walk Home,Drama,1990
3714,Clara's Heart,Drama,1988
3715,Burglar,Comedy,1987
3716,Fatal Beauty,Action,1987
3717,Gone in 60 Seconds,Action,2000
3719,Love's Labour's Lost,Comedy,2000
3720,Sunshine,Drama,1999
3723,Hamlet,Drama,1990
3724,Coming Home,Drama,1978
3725,American Pop,Animation,1981
3726,Assault on Precinct 13,Action,1976
3727,Near Dark,Horror,1987
3728,One False Move,Crime,1992
3729,Shaft,Action,1971
3730,The Conversation,Drama,1974
3731,Cutter's Way,Drama,1981
3732,The Fury,Horror,1978
3733,The Paper Chase,Drama,1973
3735,Serpico,Crime,1973
3736,Ace in the Hole,Drama,1951
3737,Lonely Are the Brave,Drama,1962
3738,The Sugarland Express,Drama,1974
3739,Trouble in Paradise,Comedy,1932
3740,Big Trouble in Little China,Action,1986
3741,Badlands,Crime,1973
3742,Battleship Potemkin,Drama,1925
3743,Boys and Girls,Comedy,2000
3744,Shaft,Action,2000
3745,Titan A.E.,Action,2000
3746,Butterfly,Drama,1999
3747,Jesus' Son,Drama,1999
3751,Chicken Run,Animation,2000
3752,Myself & Irene Me,Adventure,2000
3753,The Patriot,Action,2000
3754,The Adventures of Rocky and Bullwinkle,Adventure,2000
3755,The Perfect Storm,Drama,2000
3756,The Golden Bowl,Drama,2000
3758,Communion,Drama,1989
3760,The Kentucky Fried Movie,Comedy,1977
3761,Blood Out Blood In,Action,1993
3763,F/X,Action,1986
3764,F/X2,Action,1991
3765,The Hot Spot,Crime,1990
3766,Missing in Action,Action,1984
3767,Missing in Action 2: The Beginning,Action,1985
3768,Braddock: Missing in Action III,Action,1988
3769,Thunderbolt and Lightfoot,Action,1974
3770,Dreamscape,Horror,1984
3771,The Golden Voyage of Sinbad,Action,1973
3773,House Party,Comedy,1990
3774,House Party 2,Comedy,1991
3783,Croupier,Crime,1998
3784,The Kid,Comedy,2000
3785,Scary Movie,Comedy,2000
3786,But I'm a Cheerleader,Comedy,1999
3787,Shower,Comedy,1999
3788,Blow-Up,Drama,1966
3789,The Pawnbroker,Drama,1964
3790,Groove,Drama,2000
3791,Footloose,Drama,1984
3792,Duel in the Sun,Drama,1946
3793,X-Men,Action,2000
3794,Chuck & Buck,Comedy,2000
3795,The Five Senses,Drama,1999
3797,The In Crowd,Thriller,2000
3798,What Lies Beneath,Drama,2000
3799,Pokémon the Movie 2000,Animation,2000
3801,Anatomy of a Murder,Drama,1959
3802,Freejack,Action,1992
3806,Mackenna's Gold,Western,1969
3807,Sinbad and the Eye of the Tiger,Adventure,1977
3808,Two Women,Drama,1960
3809,What About Bob?,Comedy,1991
3810,White Sands,Drama,1992
3811,Breaker Morant,Drama,1980
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Comedy,1972
3813,Interiors,Drama,1978
3814,Love and Death,Comedy,1975
3816,The Official Story,Drama,1985
3819,Tampopo,Comedy,1985
3821,Nutty Professor II: The Klumps,Comedy,2000
3822,The Girl on the Bridge,Drama,1999
3823,Wonderland,Drama,1999
3824,Autumn in New York,Drama,2000
3825,Coyote Ugly,Comedy,2000
3826,Hollow Man,Horror,2000
3827,Space Cowboys,Action,2000
3830,Psycho Beach Party,Comedy,2000
3831,Saving Grace,Comedy,2000
3832,Black Sabbath,Horror,1963
3833,The Brain That Wouldn't Die,Horror,1962
3834,Bronco Billy,Adventure,1980
3835,The Crush,Thriller,1993
3836,Kelly's Heroes,Action,1970
3837,Phantasm II,Action,1988
3838,Phantasm III: Lord of the Dead,Horror,1994
3839,Phantasm IV: Oblivion,Horror,1998
3840,Pumpkinhead,Horror,1988
3841,Air America,Action,1990
3843,Sleepaway Camp,Horror,1983
3844,Steel Magnolias,Drama,1989
3845,And God Created Woman,Drama,1956
3846,Easy Money,Comedy,1983
3847,She Wolf of the SS Ilsa,Horror,1974
3849,The Spiral Staircase,Horror,1945
