user_id	item_id	explanations	imdbId	urls
495320	40414	"{""Horror"": -0.498, ""IMAX"": -0.277, ""Film-Noir"": 0.246, ""Thriller"": -0.241, ""Romance"": -0.156, ""Crime"": 0.146, ""Children"": 0.129, ""Musical"": 0.119, ""War"": 0.09, ""Adventure"": 0.079, ""Western"": 0.052, ""Drama"": 0.049, ""Fantasy"": -0.036, ""Mystery"": -0.026, ""Animation"": 0.024, ""Comedy"": 0.02, ""Sci-Fi"": 0.007, ""Action"": 0.002, ""(no genres listed)"": 0.0, ""Documentary"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
498980	40414	"{""Horror"": -0.711, ""Sci-Fi"": -0.307, ""Fantasy"": -0.259, ""Western"": 0.206, ""Drama"": 0.18, ""Children"": -0.154, ""Thriller"": -0.141, ""Documentary"": 0.128, ""War"": -0.125, ""Mystery"": -0.107, ""Action"": 0.106, ""Romance"": -0.091, ""Crime"": -0.091, ""IMAX"": -0.088, ""Animation"": 0.056, ""Comedy"": 0.037, ""Adventure"": -0.012, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Musical"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
501338	40414	"{""Horror"": -0.589, ""Drama"": 0.392, ""Musical"": 0.258, ""Western"": 0.241, ""Action"": -0.228, ""War"": 0.152, ""Thriller"": -0.149, ""Adventure"": 0.126, ""Fantasy"": 0.125, ""Romance"": 0.106, ""Crime"": 0.1, ""Sci-Fi"": 0.093, ""Animation"": 0.067, ""Children"": -0.013, ""Comedy"": -0.007, ""Mystery"": 0.001, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0, ""IMAX"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
501392	40414	"{""Horror"": -0.375, ""Romance"": 0.334, ""IMAX"": -0.21, ""Thriller"": -0.205, ""Mystery"": 0.188, ""Crime"": 0.113, ""Comedy"": 0.111, ""War"": -0.073, ""Sci-Fi"": -0.069, ""Fantasy"": 0.068, ""Children"": -0.051, ""Animation"": -0.021, ""Drama"": 0.018, ""Musical"": 0.011, ""Action"": -0.009, ""Adventure"": 0.007, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
502856	40414	"{""Horror"": -0.351, ""Western"": 0.331, ""Crime"": 0.322, ""Children"": -0.315, ""IMAX"": -0.311, ""Animation"": 0.291, ""Film-Noir"": 0.242, ""Musical"": 0.219, ""Thriller"": -0.212, ""Drama"": 0.182, ""Sci-Fi"": -0.18, ""Fantasy"": 0.147, ""War"": -0.044, ""Romance"": -0.039, ""Action"": -0.032, ""Comedy"": 0.026, ""Adventure"": -0.025, ""Mystery"": -0.016, ""(no genres listed)"": 0.0, ""Documentary"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
506876	40414	"{""IMAX"": -0.424, ""Horror"": -0.301, ""Sci-Fi"": -0.284, ""War"": 0.164, ""Film-Noir"": 0.13, ""Thriller"": 0.126, ""Drama"": 0.126, ""Comedy"": 0.115, ""Action"": -0.082, ""Mystery"": -0.081, ""Fantasy"": 0.068, ""Children"": 0.052, ""Animation"": 0.052, ""Adventure"": 0.041, ""Crime"": -0.037, ""Musical"": 0.031, ""Documentary"": 0.03, ""Romance"": -0.02, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
507386	40414	"{""Horror"": -0.471, ""IMAX"": -0.371, ""Mystery"": 0.25, ""Thriller"": -0.232, ""Documentary"": 0.145, ""Drama"": 0.144, ""Animation"": 0.121, ""Fantasy"": -0.113, ""Romance"": 0.111, ""Comedy"": -0.065, ""Sci-Fi"": -0.051, ""Action"": 0.037, ""Children"": -0.035, ""Adventure"": 0.027, ""War"": -0.025, ""Musical"": 0.024, ""Crime"": 0.002, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
507438	40414	"{""Horror"": -0.628, ""Animation"": 0.396, ""IMAX"": -0.352, ""Drama"": 0.292, ""Documentary"": 0.248, ""War"": -0.225, ""Comedy"": -0.198, ""Fantasy"": -0.151, ""Action"": -0.119, ""Musical"": -0.108, ""Romance"": 0.091, ""Thriller"": 0.074, ""Adventure"": -0.045, ""Mystery"": 0.038, ""Sci-Fi"": -0.013, ""Crime"": 0.011, ""Children"": 0.003, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
507440	40414	"{""Horror"": -0.575, ""Fantasy"": -0.319, ""Musical"": 0.264, ""Sci-Fi"": -0.231, ""Action"": -0.219, ""Thriller"": -0.217, ""Mystery"": -0.167, ""Drama"": 0.149, ""IMAX"": -0.146, ""Crime"": -0.117, ""Comedy"": -0.11, ""War"": -0.086, ""Adventure"": -0.079, ""Animation"": 0.056, ""Documentary"": 0.053, ""Romance"": -0.05, ""Western"": 0.05, ""Children"": 0.025, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
511341	40414	"{""Horror"": -0.349, ""IMAX"": -0.297, ""Adventure"": 0.231, ""Thriller"": -0.228, ""Documentary"": 0.208, ""Sci-Fi"": -0.2, ""Action"": -0.195, ""Drama"": 0.163, ""Film-Noir"": 0.153, ""Crime"": -0.147, ""Animation"": 0.116, ""Romance"": -0.073, ""Mystery"": 0.067, ""Comedy"": -0.054, ""War"": -0.049, ""Fantasy"": 0.044, ""Musical"": -0.03, ""Children"": 0.01, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
511904	40414	"{""Horror"": -0.596, ""IMAX"": -0.367, ""Western"": 0.31, ""Thriller"": -0.282, ""Crime"": 0.219, ""Fantasy"": 0.188, ""Musical"": 0.18, ""Drama"": 0.177, ""Documentary"": 0.167, ""Film-Noir"": -0.135, ""Action"": -0.089, ""Romance"": 0.083, ""War"": 0.079, ""Adventure"": 0.069, ""Comedy"": -0.063, ""Animation"": 0.053, ""Mystery"": 0.051, ""Sci-Fi"": 0.045, ""Children"": -0.025, ""(no genres listed)"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
511958	40414	"{""Horror"": -0.61, ""Documentary"": 0.33, ""Animation"": 0.277, ""Drama"": 0.274, ""Sci-Fi"": -0.274, ""Comedy"": 0.239, ""Fantasy"": -0.215, ""Action"": -0.185, ""Mystery"": 0.182, ""IMAX"": -0.181, ""Children"": -0.142, ""Adventure"": 0.141, ""Musical"": 0.117, ""War"": 0.096, ""Crime"": 0.081, ""Romance"": 0.049, ""Thriller"": -0.039, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
515001	40414	"{""Horror"": -0.725, ""IMAX"": -0.294, ""Documentary"": 0.291, ""Drama"": 0.26, ""Animation"": 0.237, ""Action"": -0.169, ""Children"": 0.145, ""Romance"": 0.103, ""Musical"": 0.1, ""Thriller"": -0.062, ""Film-Noir"": 0.059, ""Comedy"": -0.046, ""Crime"": 0.046, ""Mystery"": -0.041, ""Sci-Fi"": 0.04, ""Fantasy"": -0.004, ""War"": -0.004, ""Adventure"": 0.001, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
515564	40414	"{""Horror"": -0.561, ""IMAX"": 0.367, ""Action"": -0.28, ""Crime"": 0.228, ""Fantasy"": -0.213, ""Sci-Fi"": -0.2, ""Animation"": 0.165, ""Musical"": 0.155, ""Mystery"": -0.098, ""War"": -0.097, ""Comedy"": 0.07, ""Adventure"": -0.053, ""Children"": 0.038, ""Thriller"": 0.034, ""Romance"": 0.034, ""Drama"": -0.021, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
515618	40414	"{""IMAX"": -0.383, ""Horror"": -0.255, ""Fantasy"": -0.216, ""Mystery"": 0.2, ""Romance"": 0.135, ""Adventure"": 0.125, ""Crime"": -0.109, ""Musical"": 0.109, ""Sci-Fi"": 0.108, ""Documentary"": 0.091, ""Thriller"": -0.085, ""Action"": -0.079, ""Drama"": 0.057, ""Animation"": -0.056, ""War"": 0.054, ""Children"": -0.032, ""Comedy"": -0.002, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
518877	40414	"{""Horror"": -0.6, ""IMAX"": -0.402, ""Thriller"": -0.397, ""Fantasy"": -0.276, ""Children"": -0.264, ""Western"": 0.222, ""Drama"": 0.211, ""Musical"": 0.199, ""Adventure"": -0.111, ""Mystery"": 0.106, ""Sci-Fi"": -0.105, ""Romance"": -0.071, ""War"": -0.064, ""Action"": 0.038, ""Animation"": -0.036, ""Crime"": 0.025, ""Comedy"": 0.013, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
519440	40414	"{""Horror"": -0.58, ""Animation"": 0.341, ""Documentary"": 0.274, ""Children"": -0.236, ""Sci-Fi"": -0.2, ""Crime"": 0.186, ""War"": 0.184, ""IMAX"": -0.183, ""Action"": -0.157, ""Mystery"": 0.152, ""Fantasy"": -0.149, ""Adventure"": 0.134, ""Thriller"": -0.118, ""Romance"": 0.103, ""Drama"": 0.058, ""Musical"": 0.054, ""Comedy"": 0.035, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
519494	40414	"{""Horror"": -0.439, ""Children"": -0.389, ""Musical"": 0.266, ""Fantasy"": -0.221, ""Thriller"": -0.206, ""Action"": -0.205, ""Animation"": 0.175, ""Adventure"": 0.164, ""Western"": -0.148, ""Crime"": -0.092, ""IMAX"": 0.062, ""Comedy"": -0.059, ""Drama"": 0.045, ""Mystery"": 0.04, ""Romance"": 0.035, ""War"": 0.022, ""Sci-Fi"": -0.016, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
522897	40414	"{""Horror"": -0.353, ""Western"": 0.194, ""Drama"": 0.193, ""IMAX"": 0.176, ""Film-Noir"": 0.16, ""Musical"": 0.157, ""Romance"": 0.137, ""Adventure"": 0.132, ""War"": -0.116, ""Animation"": 0.103, ""Comedy"": 0.095, ""Thriller"": 0.084, ""Crime"": 0.067, ""Fantasy"": -0.055, ""Sci-Fi"": -0.034, ""Children"": -0.03, ""Mystery"": -0.024, ""Action"": -0.002, ""(no genres listed)"": 0.0, ""Documentary"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
523407	40414	"{""Horror"": -0.663, ""Animation"": -0.26, ""War"": 0.251, ""Documentary"": 0.208, ""Western"": 0.203, ""Mystery"": -0.162, ""IMAX"": -0.149, ""Adventure"": 0.142, ""Comedy"": -0.133, ""Sci-Fi"": -0.096, ""Romance"": 0.094, ""Musical"": -0.093, ""Action"": -0.087, ""Fantasy"": -0.065, ""Drama"": 0.06, ""Children"": -0.04, ""Crime"": -0.012, ""Thriller"": -0.011, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
523459	40414	"{""Horror"": -0.738, ""Musical"": 0.275, ""Drama"": 0.184, ""Adventure"": -0.16, ""Children"": 0.151, ""Comedy"": 0.147, ""War"": 0.115, ""Film-Noir"": 0.102, ""Fantasy"": -0.102, ""Sci-Fi"": -0.087, ""Thriller"": -0.082, ""Action"": 0.072, ""Romance"": 0.068, ""Crime"": -0.051, ""Mystery"": 0.037, ""Animation"": 0.037, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""IMAX"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
523460	40414	"{""Fantasy"": -0.461, ""IMAX"": -0.352, ""Thriller"": -0.323, ""Horror"": -0.306, ""Animation"": 0.292, ""Children"": -0.249, ""Mystery"": 0.224, ""Musical"": 0.201, ""Adventure"": 0.161, ""Romance"": 0.126, ""War"": 0.099, ""Comedy"": -0.087, ""Action"": -0.087, ""Sci-Fi"": -0.081, ""Drama"": 0.035, ""Crime"": 0.01, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
523461	40414	"{""Horror"": -0.654, ""Action"": -0.534, ""Sci-Fi"": -0.359, ""Mystery"": 0.324, ""Romance"": 0.22, ""Comedy"": -0.214, ""Adventure"": 0.211, ""Children"": -0.199, ""Fantasy"": -0.15, ""Musical"": 0.136, ""Thriller"": -0.127, ""Documentary"": 0.119, ""War"": -0.108, ""Drama"": -0.094, ""Animation"": 0.082, ""Film-Noir"": 0.068, ""Crime"": -0.054, ""IMAX"": 0.003, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
523514	40414	"{""Horror"": -0.51, ""Sci-Fi"": -0.39, ""Musical"": 0.277, ""Comedy"": -0.245, ""Drama"": 0.193, ""Crime"": 0.183, ""IMAX"": -0.172, ""Mystery"": -0.172, ""Animation"": 0.163, ""Children"": -0.125, ""Adventure"": 0.121, ""Romance"": 0.112, ""Fantasy"": 0.112, ""Action"": -0.081, ""War"": 0.056, ""Western"": 0.034, ""Thriller"": -0.019, ""Documentary"": -0.008, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
524022	40414	"{""IMAX"": -0.289, ""Horror"": -0.26, ""Sci-Fi"": -0.225, ""Crime"": 0.224, ""Thriller"": -0.188, ""Action"": -0.182, ""Comedy"": -0.162, ""Romance"": -0.136, ""Musical"": -0.089, ""Drama"": -0.082, ""Western"": -0.064, ""Animation"": 0.064, ""Mystery"": 0.044, ""Children"": 0.043, ""Documentary"": 0.034, ""Fantasy"": -0.028, ""War"": -0.018, ""Adventure"": 0.004, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
524024	40414	"{""Horror"": -0.341, ""IMAX"": -0.308, ""Thriller"": -0.297, ""Romance"": 0.266, ""Adventure"": 0.249, ""Drama"": 0.18, ""Western"": 0.176, ""Fantasy"": -0.163, ""Comedy"": -0.132, ""War"": -0.1, ""Action"": 0.06, ""Children"": 0.049, ""Animation"": -0.048, ""Musical"": -0.048, ""Sci-Fi"": -0.034, ""Mystery"": 0.021, ""Crime"": -0.01, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
524076	40414	"{""Horror"": -0.387, ""IMAX"": -0.348, ""Animation"": 0.267, ""Thriller"": -0.26, ""Mystery"": -0.246, ""War"": -0.219, ""Crime"": 0.203, ""Musical"": 0.176, ""Fantasy"": -0.173, ""Adventure"": -0.152, ""Drama"": 0.147, ""Action"": -0.12, ""Sci-Fi"": 0.095, ""Film-Noir"": 0.06, ""Romance"": 0.047, ""Children"": -0.02, ""Comedy"": 0.008, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
525567	40414	"{""Horror"": -0.576, ""Thriller"": -0.301, ""Animation"": 0.293, ""Sci-Fi"": -0.238, ""Romance"": -0.216, ""Adventure"": -0.161, ""War"": -0.159, ""Musical"": 0.144, ""Documentary"": 0.132, ""Mystery"": 0.118, ""Comedy"": -0.107, ""Drama"": 0.075, ""Children"": -0.064, ""IMAX"": 0.062, ""Film-Noir"": 0.045, ""Fantasy"": -0.045, ""Action"": 0.018, ""Crime"": 0.006, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
527925	40414	"{""Horror"": -0.631, ""Drama"": 0.244, ""Sci-Fi"": -0.228, ""Adventure"": 0.156, ""Documentary"": 0.131, ""Fantasy"": -0.123, ""Children"": -0.109, ""IMAX"": -0.104, ""Mystery"": 0.073, ""Comedy"": -0.039, ""Crime"": -0.027, ""Action"": 0.019, ""Animation"": -0.016, ""Romance"": 0.008, ""War"": -0.008, ""Thriller"": 0.0, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0, ""Musical"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
527979	40414	"{""Horror"": -0.623, ""Action"": -0.321, ""Documentary"": 0.277, ""Drama"": 0.237, ""Musical"": 0.226, ""Adventure"": 0.216, ""War"": -0.186, ""Animation"": 0.186, ""Romance"": 0.178, ""Film-Noir"": 0.164, ""Sci-Fi"": -0.163, ""Children"": -0.155, ""IMAX"": -0.143, ""Thriller"": -0.075, ""Fantasy"": 0.071, ""Crime"": 0.062, ""Comedy"": 0.051, ""Mystery"": -0.014, ""(no genres listed)"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
529443	40414	"{""Children"": -0.302, ""Musical"": 0.235, ""Animation"": 0.225, ""Drama"": 0.209, ""War"": 0.205, ""Sci-Fi"": -0.203, ""Western"": 0.197, ""Romance"": -0.117, ""Film-Noir"": -0.094, ""Fantasy"": -0.093, ""Crime"": 0.09, ""Thriller"": 0.081, ""Adventure"": -0.078, ""Comedy"": 0.053, ""Action"": -0.039, ""Mystery"": 0.004, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Horror"": 0.0, ""IMAX"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
531585	40414	"{""Horror"": -0.518, ""IMAX"": -0.301, ""War"": 0.176, ""Adventure"": 0.14, ""Fantasy"": -0.134, ""Romance"": 0.132, ""Crime"": -0.104, ""Mystery"": 0.102, ""Drama"": 0.1, ""Musical"": 0.092, ""Animation"": -0.059, ""Action"": 0.051, ""Film-Noir"": 0.03, ""Sci-Fi"": -0.02, ""Children"": 0.018, ""Thriller"": -0.003, ""Comedy"": -0.001, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
531639	40414	"{""Mystery"": 0.567, ""Thriller"": -0.466, ""Animation"": 0.401, ""IMAX"": -0.368, ""Musical"": 0.361, ""Horror"": -0.316, ""Western"": 0.218, ""Children"": -0.218, ""Sci-Fi"": -0.21, ""War"": 0.164, ""Film-Noir"": 0.149, ""Action"": 0.137, ""Adventure"": -0.086, ""Crime"": -0.078, ""Fantasy"": -0.067, ""Romance"": 0.063, ""Comedy"": -0.029, ""Drama"": 0.021, ""(no genres listed)"": 0.0, ""Documentary"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
533103	40414	"{""Horror"": -0.453, ""Sci-Fi"": -0.416, ""Mystery"": -0.228, ""Fantasy"": -0.216, ""Thriller"": -0.141, ""Animation"": 0.134, ""Action"": -0.112, ""Drama"": 0.102, ""Western"": -0.094, ""Romance"": 0.075, ""Children"": -0.038, ""Documentary"": 0.033, ""Crime"": -0.028, ""Adventure"": 0.017, ""Film-Noir"": 0.015, ""Comedy"": 0.015, ""War"": -0.006, ""IMAX"": -0.003, ""(no genres listed)"": 0.0, ""Musical"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
533463	40414	"{""Fantasy"": -0.36, ""Action"": -0.344, ""(no genres listed)"": 0.246, ""Crime"": 0.207, ""Animation"": 0.161, ""Children"": 0.161, ""IMAX"": -0.158, ""Sci-Fi"": -0.156, ""Romance"": 0.153, ""Horror"": -0.146, ""Film-Noir"": 0.098, ""Adventure"": 0.089, ""Drama"": 0.085, ""Musical"": 0.081, ""Comedy"": -0.05, ""Thriller"": 0.04, ""Mystery"": -0.035, ""War"": -0.024, ""Documentary"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
533973	40414	"{""Horror"": -0.344, ""IMAX"": -0.3, ""Sci-Fi"": -0.278, ""Western"": 0.265, ""Comedy"": -0.247, ""Animation"": 0.231, ""Children"": 0.21, ""Fantasy"": -0.203, ""Action"": -0.189, ""Thriller"": -0.162, ""Romance"": 0.118, ""Drama"": 0.116, ""War"": 0.112, ""Musical"": 0.051, ""Adventure"": 0.035, ""Crime"": -0.031, ""Mystery"": 0.021, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
534025	40414	"{""Horror"": -0.536, ""Crime"": 0.275, ""Thriller"": -0.275, ""Musical"": 0.212, ""Comedy"": -0.202, ""Sci-Fi"": -0.185, ""IMAX"": -0.155, ""Romance"": -0.1, ""Film-Noir"": -0.09, ""Animation"": 0.086, ""War"": 0.048, ""Adventure"": 0.045, ""Mystery"": 0.035, ""Fantasy"": 0.021, ""Drama"": 0.008, ""Action"": 0.003, ""Children"": 0.002, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
534027	40414	"{""Mystery"": 0.402, ""Thriller"": -0.375, ""IMAX"": -0.352, ""Sci-Fi"": -0.347, ""Film-Noir"": 0.202, ""Animation"": 0.182, ""Horror"": -0.157, ""Musical"": 0.127, ""Adventure"": -0.088, ""Action"": -0.084, ""Fantasy"": -0.081, ""Drama"": 0.079, ""Children"": -0.07, ""Comedy"": -0.059, ""War"": 0.043, ""Romance"": 0.005, ""Crime"": 0.003, ""(no genres listed)"": 0.0, ""Documentary"": 0.0, ""Western"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
535461	40414	"{""Horror"": -0.491, ""Children"": -0.298, ""Western"": 0.277, ""Mystery"": 0.264, ""Musical"": 0.223, ""Thriller"": -0.218, ""Action"": -0.195, ""Adventure"": 0.182, ""Fantasy"": 0.135, ""War"": 0.129, ""Documentary"": 0.119, ""Drama"": 0.101, ""IMAX"": 0.083, ""Comedy"": 0.083, ""Sci-Fi"": 0.054, ""Romance"": 0.033, ""Animation"": -0.024, ""Crime"": -0.006, ""(no genres listed)"": 0.0, ""Film-Noir"": 0.0}"	0424205	https://m.media-amazon.com/images/M/MV5BMTQyODczNjU3NF5BMl5BanBnXkFtZTcwNjQ0NDIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
